end,start,tweet_count,query
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,39,chatgpt replace human
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,39,chatgpt replace human
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,54,chatgpt replace human
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,76,chatgpt replace human
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,47,chatgpt replace human
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,25,chatgpt replace human
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,60,chatgpt replace human
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,32,chatgpt replace human
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,31,chatgpt replace human
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,106,chatgpt replace human
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,98,chatgpt replace human
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,50,chatgpt replace human
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,40,chatgpt replace human
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,0,chatgpt replace human
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,0,chatgpt replace human
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,6,chatgpt replace human
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,8,chatgpt replace human
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,11,chatgpt replace human
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,35,chatgpt replace human
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,50,chatgpt replace human
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,39,chatgpt replace human
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,21,chatgpt replace human
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,19,chatgpt replace human
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,46,chatgpt replace human
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,32,chatgpt replace human
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,26,chatgpt replace human
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,36,chatgpt replace human
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,32,chatgpt replace human
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,25,chatgpt replace human
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,20,chatgpt replace human
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,8,chatgpt replace human
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,10,chatgpt replace human
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,9,chatgpt replace human
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,9,chatgpt replace human
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,5,chatgpt replace human
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,9,chatgpt replace human
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,15,chatgpt replace human
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,123,chatgpt performance
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,457,chatgpt performance
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,240,chatgpt performance
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,152,chatgpt performance
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,75,chatgpt performance
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,49,chatgpt performance
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,54,chatgpt performance
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,56,chatgpt performance
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,65,chatgpt performance
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,75,chatgpt performance
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,75,chatgpt performance
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,43,chatgpt performance
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,29,chatgpt performance
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,64,chatgpt performance
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,66,chatgpt performance
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,95,chatgpt performance
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,81,chatgpt performance
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,79,chatgpt performance
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,314,chatgpt performance
2023-02-13T00:00:00.000Z,2023-02-12T00:00:00.000Z,224,chatgpt performance
2023-02-14T00:00:00.000Z,2023-02-13T00:00:00.000Z,105,chatgpt performance
2023-02-15T00:00:00.000Z,2023-02-14T00:00:00.000Z,242,chatgpt performance
2023-02-16T00:00:00.000Z,2023-02-15T00:00:00.000Z,65,chatgpt performance
2023-02-17T00:00:00.000Z,2023-02-16T00:00:00.000Z,74,chatgpt performance
2023-02-18T00:00:00.000Z,2023-02-17T00:00:00.000Z,109,chatgpt performance
2023-02-19T00:00:00.000Z,2023-02-18T00:00:00.000Z,99,chatgpt performance
2023-02-20T00:00:00.000Z,2023-02-19T00:00:00.000Z,42,chatgpt performance
2023-02-21T00:00:00.000Z,2023-02-20T00:00:00.000Z,73,chatgpt performance
2023-02-22T00:00:00.000Z,2023-02-21T00:00:00.000Z,72,chatgpt performance
2023-02-23T00:00:00.000Z,2023-02-22T00:00:00.000Z,64,chatgpt performance
2023-02-24T00:00:00.000Z,2023-02-23T00:00:00.000Z,191,chatgpt performance
2022-12-25T00:00:00.000Z,2022-12-24T00:00:00.000Z,52,chatgpt performance
2022-12-26T00:00:00.000Z,2022-12-25T00:00:00.000Z,7,chatgpt performance
2022-12-27T00:00:00.000Z,2022-12-26T00:00:00.000Z,30,chatgpt performance
2022-12-28T00:00:00.000Z,2022-12-27T00:00:00.000Z,16,chatgpt performance
2022-12-29T00:00:00.000Z,2022-12-28T00:00:00.000Z,15,chatgpt performance
2022-12-30T00:00:00.000Z,2022-12-29T00:00:00.000Z,19,chatgpt performance
2022-12-31T00:00:00.000Z,2022-12-30T00:00:00.000Z,59,chatgpt performance
2023-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,35,chatgpt performance
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,15,chatgpt performance
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,8,chatgpt performance
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,18,chatgpt performance
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,29,chatgpt performance
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,31,chatgpt performance
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,26,chatgpt performance
2023-01-08T00:00:00.000Z,2023-01-07T00:00:00.000Z,63,chatgpt performance
2023-01-09T00:00:00.000Z,2023-01-08T00:00:00.000Z,31,chatgpt performance
2023-01-10T00:00:00.000Z,2023-01-09T00:00:00.000Z,31,chatgpt performance
2023-01-11T00:00:00.000Z,2023-01-10T00:00:00.000Z,42,chatgpt performance
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,864,chatgpt performance
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,210,chatgpt performance
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,103,chatgpt performance
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,52,chatgpt performance
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,33,chatgpt performance
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,60,chatgpt performance
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,88,chatgpt performance
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,68,chatgpt performance
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,63,chatgpt performance
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,118,chatgpt performance
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,55,chatgpt performance
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,69,chatgpt performance
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,130,chatgpt performance
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,1,chatgpt performance
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,14,chatgpt performance
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,20,chatgpt performance
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,42,chatgpt performance
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,43,chatgpt performance
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,113,chatgpt performance
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,50,chatgpt performance
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,73,chatgpt performance
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,38,chatgpt performance
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,35,chatgpt performance
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,48,chatgpt performance
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,50,chatgpt performance
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,40,chatgpt performance
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,22,chatgpt performance
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,18,chatgpt performance
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,39,chatgpt performance
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,39,chatgpt performance
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,25,chatgpt performance
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,14,chatgpt performance
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,38,chatgpt performance
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,25,chatgpt performance
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,88,chatgpt performance
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,25,chatgpt performance
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,49,chatgpt performance
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,51,chatgpt concern
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,35,chatgpt concern
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,33,chatgpt concern
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,22,chatgpt concern
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,32,chatgpt concern
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,27,chatgpt concern
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,48,chatgpt concern
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,34,chatgpt concern
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,62,chatgpt concern
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,72,chatgpt concern
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,52,chatgpt concern
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,27,chatgpt concern
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,15,chatgpt concern
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,63,chatgpt concern
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,82,chatgpt concern
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,61,chatgpt concern
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,53,chatgpt concern
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,38,chatgpt concern
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,27,chatgpt concern
2023-02-13T00:00:00.000Z,2023-02-12T00:00:00.000Z,28,chatgpt concern
2023-02-14T00:00:00.000Z,2023-02-13T00:00:00.000Z,61,chatgpt concern
2023-02-15T00:00:00.000Z,2023-02-14T00:00:00.000Z,52,chatgpt concern
2023-02-16T00:00:00.000Z,2023-02-15T00:00:00.000Z,49,chatgpt concern
2023-02-17T00:00:00.000Z,2023-02-16T00:00:00.000Z,40,chatgpt concern
2023-02-18T00:00:00.000Z,2023-02-17T00:00:00.000Z,115,chatgpt concern
2023-02-19T00:00:00.000Z,2023-02-18T00:00:00.000Z,63,chatgpt concern
2023-02-20T00:00:00.000Z,2023-02-19T00:00:00.000Z,20,chatgpt concern
2023-02-21T00:00:00.000Z,2023-02-20T00:00:00.000Z,29,chatgpt concern
2023-02-22T00:00:00.000Z,2023-02-21T00:00:00.000Z,42,chatgpt concern
2023-02-23T00:00:00.000Z,2023-02-22T00:00:00.000Z,128,chatgpt concern
2023-02-24T00:00:00.000Z,2023-02-23T00:00:00.000Z,40,chatgpt concern
2022-12-25T00:00:00.000Z,2022-12-24T00:00:00.000Z,8,chatgpt concern
2022-12-26T00:00:00.000Z,2022-12-25T00:00:00.000Z,4,chatgpt concern
2022-12-27T00:00:00.000Z,2022-12-26T00:00:00.000Z,7,chatgpt concern
2022-12-28T00:00:00.000Z,2022-12-27T00:00:00.000Z,15,chatgpt concern
2022-12-29T00:00:00.000Z,2022-12-28T00:00:00.000Z,48,chatgpt concern
2022-12-30T00:00:00.000Z,2022-12-29T00:00:00.000Z,15,chatgpt concern
2022-12-31T00:00:00.000Z,2022-12-30T00:00:00.000Z,21,chatgpt concern
2023-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,5,chatgpt concern
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,7,chatgpt concern
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,6,chatgpt concern
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,6,chatgpt concern
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,25,chatgpt concern
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,26,chatgpt concern
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,41,chatgpt concern
2023-01-08T00:00:00.000Z,2023-01-07T00:00:00.000Z,22,chatgpt concern
2023-01-09T00:00:00.000Z,2023-01-08T00:00:00.000Z,16,chatgpt concern
2023-01-10T00:00:00.000Z,2023-01-09T00:00:00.000Z,29,chatgpt concern
2023-01-11T00:00:00.000Z,2023-01-10T00:00:00.000Z,21,chatgpt concern
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,16,chatgpt concern
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,24,chatgpt concern
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,32,chatgpt concern
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,17,chatgpt concern
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,12,chatgpt concern
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,13,chatgpt concern
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,32,chatgpt concern
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,341,chatgpt concern
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,68,chatgpt concern
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,45,chatgpt concern
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,21,chatgpt concern
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,36,chatgpt concern
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,85,chatgpt concern
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,0,chatgpt concern
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,1,chatgpt concern
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,5,chatgpt concern
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,2,chatgpt concern
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,12,chatgpt concern
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,96,chatgpt concern
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,77,chatgpt concern
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,35,chatgpt concern
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,37,chatgpt concern
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,33,chatgpt concern
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,103,chatgpt concern
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,37,chatgpt concern
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,27,chatgpt concern
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,19,chatgpt concern
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,9,chatgpt concern
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,8,chatgpt concern
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,10,chatgpt concern
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,7,chatgpt concern
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,7,chatgpt concern
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,13,chatgpt concern
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,3,chatgpt concern
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,5,chatgpt concern
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,15,chatgpt concern
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,10,chatgpt concern
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,603,chatgpt concerns
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,456,chatgpt concerns
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,133,chatgpt concerns
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,168,chatgpt concerns
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,157,chatgpt concerns
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,57,chatgpt concerns
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,135,chatgpt concerns
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,87,chatgpt concerns
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,106,chatgpt concerns
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,99,chatgpt concerns
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,194,chatgpt concerns
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,64,chatgpt concerns
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,37,chatgpt concerns
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,163,chatgpt concerns
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,254,chatgpt concerns
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,135,chatgpt concerns
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,112,chatgpt concerns
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,83,chatgpt concerns
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,72,chatgpt concerns
2023-02-13T00:00:00.000Z,2023-02-12T00:00:00.000Z,112,chatgpt concerns
2023-02-14T00:00:00.000Z,2023-02-13T00:00:00.000Z,87,chatgpt concerns
2023-02-15T00:00:00.000Z,2023-02-14T00:00:00.000Z,119,chatgpt concerns
2023-02-16T00:00:00.000Z,2023-02-15T00:00:00.000Z,64,chatgpt concerns
2023-02-17T00:00:00.000Z,2023-02-16T00:00:00.000Z,79,chatgpt concerns
2023-02-18T00:00:00.000Z,2023-02-17T00:00:00.000Z,128,chatgpt concerns
2023-02-19T00:00:00.000Z,2023-02-18T00:00:00.000Z,338,chatgpt concerns
2023-02-20T00:00:00.000Z,2023-02-19T00:00:00.000Z,100,chatgpt concerns
2023-02-21T00:00:00.000Z,2023-02-20T00:00:00.000Z,69,chatgpt concerns
2023-02-22T00:00:00.000Z,2023-02-21T00:00:00.000Z,90,chatgpt concerns
2023-02-23T00:00:00.000Z,2023-02-22T00:00:00.000Z,615,chatgpt concerns
2023-02-24T00:00:00.000Z,2023-02-23T00:00:00.000Z,270,chatgpt concerns
2022-12-25T00:00:00.000Z,2022-12-24T00:00:00.000Z,8,chatgpt concerns
2022-12-26T00:00:00.000Z,2022-12-25T00:00:00.000Z,10,chatgpt concerns
2022-12-27T00:00:00.000Z,2022-12-26T00:00:00.000Z,13,chatgpt concerns
2022-12-28T00:00:00.000Z,2022-12-27T00:00:00.000Z,12,chatgpt concerns
2022-12-29T00:00:00.000Z,2022-12-28T00:00:00.000Z,12,chatgpt concerns
2022-12-30T00:00:00.000Z,2022-12-29T00:00:00.000Z,11,chatgpt concerns
2022-12-31T00:00:00.000Z,2022-12-30T00:00:00.000Z,10,chatgpt concerns
2023-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,3,chatgpt concerns
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,8,chatgpt concerns
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,21,chatgpt concerns
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,35,chatgpt concerns
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,67,chatgpt concerns
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,203,chatgpt concerns
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,198,chatgpt concerns
2023-01-08T00:00:00.000Z,2023-01-07T00:00:00.000Z,126,chatgpt concerns
2023-01-09T00:00:00.000Z,2023-01-08T00:00:00.000Z,85,chatgpt concerns
2023-01-10T00:00:00.000Z,2023-01-09T00:00:00.000Z,103,chatgpt concerns
2023-01-11T00:00:00.000Z,2023-01-10T00:00:00.000Z,84,chatgpt concerns
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,54,chatgpt concerns
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,83,chatgpt concerns
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,291,chatgpt concerns
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,186,chatgpt concerns
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,107,chatgpt concerns
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,82,chatgpt concerns
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,117,chatgpt concerns
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,88,chatgpt concerns
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,134,chatgpt concerns
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,159,chatgpt concerns
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,78,chatgpt concerns
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,96,chatgpt concerns
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,150,chatgpt concerns
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,1,chatgpt concerns
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,0,chatgpt concerns
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,3,chatgpt concerns
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,13,chatgpt concerns
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,19,chatgpt concerns
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,41,chatgpt concerns
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,34,chatgpt concerns
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,34,chatgpt concerns
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,46,chatgpt concerns
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,21,chatgpt concerns
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,21,chatgpt concerns
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,17,chatgpt concerns
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,25,chatgpt concerns
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,27,chatgpt concerns
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,34,chatgpt concerns
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,37,chatgpt concerns
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,19,chatgpt concerns
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,17,chatgpt concerns
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,15,chatgpt concerns
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,15,chatgpt concerns
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,17,chatgpt concerns
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,14,chatgpt concerns
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,49,chatgpt concerns
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,25,chatgpt concerns
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,1,chatgpt insecurity
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,0,chatgpt insecurity
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,3,chatgpt insecurity
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,0,chatgpt insecurity
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,1,chatgpt insecurity
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,0,chatgpt insecurity
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,0,chatgpt insecurity
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,0,chatgpt insecurity
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,0,chatgpt insecurity
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,0,chatgpt insecurity
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,0,chatgpt insecurity
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,1,chatgpt insecurity
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,0,chatgpt insecurity
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,5,chatgpt insecurity
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,1,chatgpt insecurity
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,55,chatgpt insecurity
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,18,chatgpt insecurity
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,1,chatgpt insecurity
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,0,chatgpt insecurity
